Segundo,Canal1_Delta,Canal1_Theta,Canal1_Alpha,Canal1_Beta,Canal1_Gamma,Canal2_Delta,Canal2_Theta,Canal2_Alpha,Canal2_Beta,Canal2_Gamma,Canal3_Delta,Canal3_Theta,Canal3_Alpha,Canal3_Beta,Canal3_Gamma,Canal4_Delta,Canal4_Theta,Canal4_Alpha,Canal4_Beta,Canal4_Gamma,Canal5_Delta,Canal5_Theta,Canal5_Alpha,Canal5_Beta,Canal5_Gamma,Canal6_Delta,Canal6_Theta,Canal6_Alpha,Canal6_Beta,Canal6_Gamma,Canal7_Delta,Canal7_Theta,Canal7_Alpha,Canal7_Beta,Canal7_Gamma,Canal8_Delta,Canal8_Theta,Canal8_Alpha,Canal8_Beta,Canal8_Gamma
428,0.002566444862817007,0.002606887350334206,0.002401685636898056,0.0025477105131769635,0.0014846817213603882,0.0021494753541497313,0.0025117359522215327,0.0017983540135899556,0.00776735102238409,0.009372026273172972,0.00938614165039074,0.0043745962071891535,0.004329461639054792,0.0034118085760372415,0.003840838771925673,0.0033578264175203225,0.010797650728410123,0.009108403118415586,0.009619886035458379,0.00822718324953961,0.00449509516570986,0.00571604098915127,0.00682299431688342,0.004087818571336862,0.018673013363334538,0.020087601978346737,0.01707113054583008,0.01639455566898819,0.013233964836196937,0.015324475516834723,0.014542560890502083,0.014621271271438918,0.01073982964026102,0.010121811263387414,0.009273737550952163,0.012532986810275495,0.011549068412799212,0.013194249933425661,0.012840443573671902,0.014779079723239
429,0.0027058675195371783,0.002804868005823923,0.0026038148077472804,0.002574517739480628,0.0015828966692524157,0.0021554928746828463,0.0025465051438954365,0.001872864253790483,0.008073519482829144,0.009706405504036737,0.009530734005730204,0.004474418036567428,0.004513187362275909,0.0035036151493337414,0.003821808325769665,0.0035360805169346084,0.010533056350435015,0.009266839734477884,0.009724505694209516,0.008169176976167923,0.004513958079191481,0.005608253197599391,0.006468538476582831,0.004174433963195983,0.018480435386793604,0.019554399099550163,0.016736258375884615,0.016442048351107963,0.013224954709144199,0.01540973399395139,0.014710246775685134,0.014602027995503718,0.0104165675179573,0.010165973276036265,0.009231653876053167,0.01251359964941915,0.011825683176894877,0.013389949413394744,0.013154160663405853,0.0151023784829069
430,0.0028335783766632724,0.0030901928036529977,0.0028230031680261474,0.0026059764122339088,0.0016903007676812444,0.0021105899546101877,0.002488047065210019,0.0018936451332869342,0.008354043786749778,0.00992806155732661,0.00964285299986207,0.004536095040763018,0.0045916322888559106,0.003576493194960043,0.003874186433869388,0.003605558282098046,0.01036916476391324,0.00954110637659655,0.009837150267983893,0.00800960793248551,0.004507005639737878,0.005416977845888535,0.0062790893309428815,0.004167488518148269,0.01833787740436698,0.01903897933119274,0.016366207674987275,0.01644579069132549,0.01311307885388371,0.01567318062322682,0.014871665673191696,0.014528885161654476,0.010662349608626744,0.010407397518769956,0.009173187304160599,0.012612255411415656,0.012213034707291978,0.013662322236852244,0.013649062175554607,0.015841897683678066
431,0.003019207244420074,0.00338069412797378,0.003006955376771287,0.002590257151132418,0.0017705600764555303,0.002013917939350565,0.002524143695201559,0.0019366222602715056,0.00862654584018275,0.010143146199750354,0.009822070995021241,0.004633833203320283,0.004661233954923666,0.003709392902054887,0.003907161726966253,0.003663937590450476,0.010145614225828306,0.009736844492331495,0.009822194895925559,0.007914339461340935,0.004522492253576825,0.005360481698054964,0.006211820465772559,0.004139586833856459,0.018150282109354546,0.018498790040113962,0.016215136501392974,0.01644965560017955,0.012983057511345637,0.015957603808830115,0.01529308862000854,0.01456111271945512,0.01105792589421534,0.010648278862379887,0.008963951983461688,0.012593870115936165,0.012601031055298648,0.013954913556266029,0.013985065440852394,0.016805293828142314
452,0.0031175875600513332,0.0036622782509200627,0.0031262163254496514,0.00268353421500033,0.0018497249272416713,0.0020136756331465555,0.0025196406300768723,0.0019180541110380613,0.00876457411212892,0.010410415105310612,0.009868840921865825,0.00470552053461073,0.004747093284812887,0.0037799371475829135,0.003915721547506523,0.0036866414319659644,0.009790886602898891,0.010054880128101443,0.009786784550378503,0.007804679833546398,0.004547000318744712,0.0053584713059623154,0.006194852703219894,0.004120287602674147,0.017872520262693096,0.01782172888552932,0.016125990466869848,0.016344539671677243,0.012828619697050127,0.01630444773712186,0.015526977556131218,0.014756665649967481,0.011400076909222553,0.010975004880933366,0.009043090022358589,0.012508156003235876,0.012921643963105196,0.014128124355967445,0.01401600869250505,0.017646860744699174
453,0.0032281614566156383,0.003832768226730682,0.00313921026625656,0.002655530778756184,0.001888531722981701,0.0019982909377934187,0.002457616070521991,0.0018742839516524635,0.008927551762947874,0.010510238600023621,0.009820911255911466,0.004820739715886131,0.004759959994046007,0.003936834328215752,0.0038875464152511507,0.0036686211778604867,0.010078781678358675,0.010240189917722931,0.009696402171347769,0.007449715066950652,0.004494826047616609,0.005354423210287357,0.006177161519258143,0.0040537684712017305,0.017668648652110156,0.017946619664814385,0.016011015756733613,0.016131005122825268,0.012654100610380534,0.016567008408318023,0.01569469275120561,0.014758530824871198,0.011822730871475853,0.011285790981532906,0.009342090882102217,0.012285502081372515,0.01320345590384329,0.014138529367394606,0.01418774467176474,0.018436538495434637
454,0.0033629942842714053,0.0039437371406942385,0.0032251788421044274,0.002636383426101746,0.001839688787458415,0.0019069438303504324,0.0024248407841268547,0.0018443933580860926,0.009009001286457595,0.01055420743384316,0.009780509569095285,0.004848457547223146,0.004826313924312666,0.003967208701522774,0.0038143559528284765,0.003664194051999737,0.010382757892157968,0.010437189024919568,0.00948755387444138,0.007232530104358544,0.004557494592113694,0.005203147866654488,0.006219708823347492,0.004151441685704312,0.0176585980239147,0.01798431484961849,0.015705404184224097,0.015831707167364834,0.012555646020820073,0.016975135322606947,0.015811912332565247,0.014808584125680218,0.012326101609955268,0.011663201129693197,0.009748088832465328,0.0121451996283116,0.013409214005614557,0.014735655786944905,0.0145131097787724,0.01900325323817984
455,0.0034318898484113256,0.004092427218683777,0.003227025698326054,0.002635466825863348,0.0018267521341664061,0.00185083787044538,0.0023788968633110595,0.0017683801532868118,0.009160237661257653,0.010600330544676491,0.009705284400692824,0.00487812481940149,0.00491294730178693,0.00397060998118648,0.003628883626536808,0.0036478714401235886,0.010692678684828963,0.010680802183629549,0.009415054525933922,0.007062610006094401,0.004620872236141137,0.005117247236463827,0.006265879895821204,0.004331344799573652,0.017465515117881976,0.017882288450117415,0.01547898127678744,0.015631340753333094,0.012545118440756382,0.01739155960068183,0.015768461750915386,0.014869101057699086,0.012759931966685192,0.012118679505716328,0.010023036263423851,0.012122560401783847,0.013402487385551084,0.015164275644354519,0.01475039466548763,0.019349673505314885
456,0.0035635328939147906,0.004155319584169307,0.0032909539020170406,0.002615921957807556,0.0017806336862703346,0.0018697685630507342,0.0023298559194877273,0.0016782930381046756,0.009317460581364748,0.01068358995397671,0.009644925342406878,0.004777910970226489,0.005035556572484412,0.0038133484253135225,0.003612273577885319,0.0036068692336018006,0.010831708156018091,0.010845359904045507,0.009389052655508327,0.006894970084150049,0.004555535825397844,0.005034217310290154,0.006428625732044981,0.004546467744696311,0.017405219342315977,0.017967620201962443,0.01510724792167339,0.015337936750568402,0.012881309555812329,0.01791219386516293,0.01567637540138333,0.014848020584483725,0.013206947777716605,0.01251892605603705,0.010302532722745759,0.012462476537576072,0.013272029059178425,0.01557056802589886,0.01482565980192374,0.0196550559277648
457,0.0035005565955585935,0.0042485943165685896,0.0033244367891412745,0.002641757461293079,0.001771949298691852,0.0018447187644934017,0.00220194438952601,0.0016128503790052604,0.009136798407922985,0.010678037061834789,0.009621697253516666,0.004768215724463581,0.005106948806459736,0.003801847956697375,0.0037371996622667754,0.003565899667640828,0.010531224482226008,0.010873470088246196,0.009327816965017633,0.006597880362548836,0.004441592956663701,0.005067201929261539,0.006582592589677303,0.00476361806832592,0.017264153499812328,0.017889706517163054,0.01471620467723472,0.015254764604808322,0.013156261649708111,0.01808822640804011,0.015564600798474755,0.014719037078552792,0.013561139162861204,0.012887616511522468,0.010494384613342032,0.012785956485663191,0.013383486582353365,0.01604856705661658,0.014947764809263327,0.019669363151544092
458,0.0034502588236104085,0.004246841385226043,0.003170306728704878,0.0025308330117669595,0.0016942221313828345,0.0018101404201801817,0.0021177896962720068,0.0015199152083585387,0.009016964917162569,0.01081294716102228,0.009765412976651382,0.004662720432708539,0.005085232508442376,0.003685322486855479,0.003872839844202294,0.0036049461050492904,0.010227228284409891,0.010705277275169673,0.00934087985068259,0.006228968084476655,0.004320585404914785,0.005133123871697819,0.006782129667010781,0.005007846401687181,0.01705382172272359,0.01777126657850927,0.014541980021746354,0.015108436304540614,0.013488370696260495,0.01825548197072752,0.015221836274150996,0.014597782058062185,0.013749700352020205,0.01325251133607882,0.010504056211351696,0.013120066598433705,0.013785832786708557,0.016799020179126888,0.01531838572077409,0.019598290661837978
459,0.003438183814510527,0.004180507105909262,0.003193885870157325,0.0024632775424886645,0.0016442672518566814,0.0017492246404921703,0.002152888790757006,0.0015022308522692036,0.008935355521518244,0.010986517673026556,0.009684491031185858,0.004610974485674397,0.005048206788201922,0.0036452928358192004,0.004100403505932742,0.0036265444973673793,0.009802674508290378,0.010496577526121688,0.009277391295361766,0.005779580170648053,0.004146113280684731,0.005038949525474441,0.006997191660882123,0.005177795476775722,0.01704675537437408,0.017781699567559987,0.014337660769186526,0.015056972132143713,0.013574525789598734,0.01815445210753214,0.014870826344485024,0.014212158478986601,0.01390753944597942,0.013422262236333842,0.010462288283918543,0.013224820150097573,0.013986574900256616,0.017605949465453942,0.015420052407972307,0.019781389553064667
460,0.0033595340517580644,0.0041972403893311755,0.0031760124985755153,0.002422915157572241,0.0016412678174646423,0.0017866563693411297,0.0021173062495983028,0.001595929745425608,0.009031984238074746,0.011044471987954496,0.00981329135029589,0.0045351038335284715,0.00509515723733183,0.003564282294545748,0.004409467650415815,0.0035403647570750557,0.009324354401035663,0.010289996748991103,0.009570181788809912,0.005500895395476209,0.004056256148229562,0.005102943676420952,0.007116272420342111,0.00546985055840469,0.017004522485482787,0.017713018498533996,0.014273105733501112,0.015235466705893798,0.01355763796311337,0.017622616135486435,0.014633919821821691,0.014260166748740474,0.013948453389760229,0.013588935597997731,0.010194405202907847,0.013351317644335411,0.014173977016439736,0.018195717770009077,0.015476804351221245,0.019856377577800798
461,0.0033242379481738605,0.00414685335544117,0.003199773161514127,0.002368585943296452,0.0015305183946192195,0.0017886421144796935,0.0020027601966229754,0.0015542590735410059,0.00908957617616425,0.011138451490013825,0.010005061972557072,0.004489333440592111,0.00510917735740273,0.0033367822486021948,0.004610537168772865,0.0036359456450160044,0.008927571080830806,0.010367991702125582,0.009888833598431982,0.0053051073196992,0.004092710325588805,0.00522794736540108,0.007150239919874363,0.005667599732366177,0.016994590429120496,0.01765629719744419,0.014119491260698815,0.015418738791932975,0.013699082169668917,0.01715810898066153,0.014474323466649617,0.014434367423408647,0.014049151518276301,0.013640171952602823,0.0100002251743514,0.013316040525567192,0.014200434522448954,0.018576814303139788,0.015445000454577303,0.019963411971918355
462,0.003360633838817363,0.004200688964501368,0.0032677511262148083,0.00229237872700049,0.0015237368185094748,0.0017295062445569433,0.0018943602280223413,0.0014916922809962586,0.0091138880649003,0.011233431525182221,0.010147089712403926,0.004607570541475115,0.005040358731727588,0.003190112554713717,0.004791368873290697,0.003676592802172192,0.008612013463147222,0.010503698497450519,0.010131451553104052,0.005216794285610751,0.0042123802804782,0.005430962660863043,0.007158238855675731,0.00582477935377015,0.0170633274533936,0.017659687818965587,0.013970144041622662,0.01567032024428519,0.013823161597870864,0.017224646430816035,0.014269356731944642,0.01498227853858881,0.014181105981375298,0.013805720880253327,0.01007487879987265,0.013396205742928923,0.014326293860416162,0.018778928652509866,0.01547634338656647,0.020153844997320015
463,0.0034417276468275883,0.004226591247909783,0.0034489482051736006,0.002216917747199488,0.0014959980039547934,0.0016595138909602483,0.0018233312035528218,0.0014198455771716279,0.009156683836932179,0.011306009477489193,0.010180969282262146,0.004726361865758079,0.005010327750443018,0.0032469431017621685,0.005021291981274346,0.003723690799959662,0.008320148229678097,0.01065111592663522,0.010225572275548949,0.005150923635484321,0.0043346278404711395,0.005637689654383402,0.0072753172166497996,0.005962082872039447,0.017159413270826342,0.017658304925001263,0.013821805349262306,0.015926510010917373,0.01386596469737558,0.01792340223406648,0.014393233655442757,0.01564105565004588,0.014164739071595187,0.014016464328088672,0.01067666482601277,0.01354130169549239,0.014542318417764601,0.019015430165765533,0.015576829684504193,0.02021165209665734
464,0.003523561196527306,0.004378712914655213,0.0036161201680572873,0.002170680894003725,0.0015540420804249753,0.0015749909921962347,0.001887076220422908,0.0013853629896056967,0.009241448708833255,0.011501550417591459,0.01013382032523177,0.004935574537904587,0.004993263398475695,0.0034269877690840224,0.005097934016469738,0.003830569651812926,0.008223641415624231,0.010683640580152668,0.010212301556109006,0.005167541677742541,0.004541327855568784,0.005891742463483041,0.007529347377197036,0.0062010637356492695,0.01723896964180879,0.017573190332805737,0.013631438937250063,0.016195670736737118,0.013867824543208144,0.018554677341568248,0.014909416813242916,0.016316896447336377,0.014253152358834712,0.014023119005691575,0.011371227982533214,0.013501482875833621,0.014536071414104939,0.019268720917690225,0.015703553664266054,0.020141440251942512
465,0.004094663430166554,0.004536802808025589,0.004316305494644649,0.0021974559793469955,0.0016115973811502995,0.0016266147036607937,0.001826274516164276,0.001463613738155543,0.009794209278763082,0.011694934416144356,0.01008144088486426,0.005051519138990754,0.004841166045617402,0.0035074347610829946,0.005064949730565301,0.0037896563741660117,0.008456631737123653,0.010627732628547663,0.010091248374188337,0.005347577019189876,0.00487727849628893,0.0062872541340839,0.007780555794568508,0.006537625221150382,0.017636732844971994,0.01750902298704674,0.013764600434965323,0.016290962522567988,0.013767010507394482,0.018947311313746232,0.015450521372292305,0.01700946253444206,0.014385763629953374,0.014097456883746981,0.012258602262457558,0.013580968636623286,0.014630282730759444,0.019521500078784185,0.015625706592856083,0.02002031312915959
466,0.004100500761481293,0.005129532743874271,0.004389340414803032,0.0022190533724642434,0.0017820275714439155,0.0016329929356976097,0.0018066696960580071,0.001451555215869543,0.009781436161342095,0.012129831919372764,0.009799765501574475,0.005077953663380623,0.00479297558824347,0.0034541330583389854,0.005115705469565737,0.0036850770165154723,0.008537041425624552,0.010366051254091822,0.010677882518771338,0.005694507544887864,0.005160502640882694,0.0069007734426361845,0.007904993602805527,0.006923293431196877,0.018117761452640463,0.017776748860458408,0.01414660424245991,0.016301860473076846,0.013766099236227238,0.019096910331434385,0.015780632017162136,0.01775325032120716,0.014526557689828197,0.014216056694535368,0.012992657833028623,0.01369992149837559,0.014798446900078518,0.019782075670975677,0.015396472600385966,0.020005508969495236
467,0.004085058112479362,0.005128218794767992,0.004374101935839669,0.0022470230024132596,0.001806230880355213,0.0017019116479903527,0.0018691805333556429,0.0014955563571829491,0.009739871404746669,0.012017721584981522,0.00963654404575025,0.005089689610328364,0.004739595281699947,0.0036229953359791646,0.005234236002429129,0.0036737630653896967,0.008641061563870922,0.010038892914641018,0.011081233253038959,0.0059607892400169405,0.005488098963368926,0.007312514799434953,0.007919875700135501,0.007188438701902476,0.018498142557968816,0.01781181281638049,0.014309581893278864,0.016258509811511113,0.013679152775822706,0.019014161846831006,0.01609687108981947,0.018340202211657684,0.01459004291447955,0.014183751865203,0.0138570624840137,0.013658156235478013,0.014786475141732236,0.019934373863203066,0.014963887914038167,0.020007214272264345
468,0.004043237227401621,0.005046239361745448,0.0043068530546861725,0.0023027272835801187,0.0018835966700266355,0.0018512860120226927,0.0018059266236990442,0.0015541308427663755,0.009661548047602357,0.011845944305420393,0.009445784614740438,0.005048986830992012,0.004786362544008954,0.0037552269107781417,0.0052589145978739265,0.003576263045699602,0.008765670568518747,0.01042446520140675,0.011360007623219572,0.006098383192664102,0.005707942133265776,0.007450938088780374,0.007883135751335653,0.0073440335907721845,0.01887799208844961,0.017635568442924958,0.01462635786985491,0.016114508983069684,0.013640532997173471,0.018764045889045997,0.01639875897386049,0.018803339795196147,0.01452450599743411,0.014240437195062518,0.014841488475517353,0.01365998943595481,0.015011531142418027,0.019873770333777952,0.015190565284622402,0.019821550765545048
469,0.003922672987759285,0.004872030360403597,0.004150232319619421,0.002205281387268927,0.001871476197288476,0.0017360178699060698,0.0018804438583054604,0.0015661898646527964,0.00975237940087777,0.011504096381335031,0.00925725739841004,0.004870271100789057,0.0048128103910767064,0.0038965305630820164,0.005527504446946353,0.0034575529897517285,0.009029476243963141,0.01091945997230069,0.0118372725743859,0.006111268220579312,0.00586797480613854,0.007367521471881127,0.007898593388350203,0.00744301442610905,0.019284494968304512,0.01764366063747151,0.014975575899345527,0.016188123439716005,0.01388256342175087,0.018196935462767648,0.016911410289753685,0.019211742488917265,0.014240273326124549,0.014214370043515293,0.015649881924143825,0.013616633445317921,0.015503043365313171,0.019640710068219644,0.015543930663738211,0.01973679188884902
470,0.003929138816403186,0.004695059901003405,0.004131854684679713,0.0021331852163009243,0.0017587531862480583,0.0016952449799773547,0.0019135412204384352,0.001576078122711544,0.009696654636093665,0.011164442702297115,0.009101032346876434,0.005026820226462184,0.004990887298875139,0.004165283281891571,0.005488349096646192,0.003525116619170227,0.00935447630959679,0.011354133654540653,0.01244485996061047,0.006236170324140578,0.006000053170141855,0.007550399872788841,0.007564947570903936,0.007729488637972541,0.019755720749586165,0.017623851147726254,0.015463428382626022,0.016221115719227172,0.013983554649180384,0.017715481861674688,0.017719194892000873,0.01990167468260534,0.013931045978837401,0.014013710530570113,0.01646121302324365,0.01375164013392007,0.01606712155010519,0.0196963602260076,0.01610126490898551,0.019663830243418997
471,0.0038237927386404404,0.00465677318930126,0.004076293788833577,0.002218756276747437,0.0018513699448933598,0.0017544323087434308,0.0018889720374857567,0.0016332667167281195,0.00961114968943615,0.010861679518319131,0.009103953344002432,0.005070869329415971,0.004991635700305255,0.004151609551445647,0.005450811785575004,0.003459447474546789,0.009884732878179382,0.011782385806040678,0.013070171837491502,0.0062490240437627605,0.00591671648930991,0.007421866673370377,0.007292237017562085,0.007709711122654205,0.019959174028083553,0.017584598541877543,0.015862060224387242,0.01608557479124189,0.014090911452102724,0.017437582791431035,0.01842546068877435,0.0208331350359146,0.013475979273560876,0.013765814130920526,0.017086430309111705,0.014039623139053888,0.01675137428621145,0.019703786286659968,0.016448660396141637,0.019384056672397107
472,0.0037045217979536633,0.004505088839457362,0.003985170002778616,0.0022074484873601825,0.0018566850272350576,0.0017607460923259846,0.0019797589263237337,0.0016213982091354353,0.009471858427626606,0.010651159891472235,0.009123803467915236,0.005053914223407294,0.0049461011187674365,0.004117072840500813,0.005239024172860526,0.003443271079060414,0.010362121730250029,0.01234179838903783,0.013669416562825307,0.00636837258904821,0.005921374097498048,0.007267099122797246,0.0070032628051937195,0.007682737362876994,0.020246329694920795,0.017326034674046486,0.016440047284889833,0.01574802875984517,0.013995154704813712,0.0173464103776018,0.019337034280806627,0.021653099230283055,0.013253170808634064,0.013336461526227309,0.01738470907971404,0.014102592776071144,0.017164573143970695,0.019756749260318784,0.01646612243004379,0.01907831720217991
473,0.003688995882214959,0.004320845863267411,0.004032178405557319,0.002272445669417862,0.0019309221525389691,0.0019294240174109484,0.001908341545793905,0.0016833203506040856,0.009361994962860448,0.010538656538083424,0.008989186467641184,0.004907970282396531,0.004803624404675902,0.003918007719031364,0.005037973972386408,0.003280351714957201,0.01096141974629537,0.01284505055568408,0.014196774782834305,0.0062882899722893565,0.005810330243471395,0.007144475197154092,0.006555083924383062,0.0076484034897029395,0.02053758874654621,0.017242545448552773,0.016900167281887642,0.015422603700787034,0.014278200325523835,0.016999521152205252,0.020394736332938358,0.022647052268741332,0.013509689645409974,0.012866873102057563,0.017597239098653586,0.013906359056718925,0.017333230252371466,0.019865700787783803,0.01653950107529157,0.01920274302000683
474,0.003700007075485828,0.00418603868176657,0.0038725384186151755,0.0021829342604537745,0.001957491735575883,0.001819658474327236,0.0019224131247081307,0.0017330805524996633,0.009519365098558158,0.01035132236755751,0.008950011133324196,0.004871159723403898,0.004700821626121153,0.0038956462703374868,0.004939618303709234,0.0032994514390382043,0.011772789481161056,0.013470054678706,0.014526545699418102,0.006099622201707285,0.005656045639971548,0.0066993378837042795,0.00619681979660942,0.007413117670804158,0.020800990078716834,0.017384399993587138,0.01713018997688847,0.01525209607242822,0.015166716358942811,0.016333371270807348,0.021287422364534927,0.023835453787715417,0.013664869532863605,0.012296202856248694,0.01777391246233697,0.013865734215048192,0.017578062436107805,0.019928615801821734,0.016553784318250674,0.01998906079138003
475,0.0036122352751864033,0.004013653555026996,0.003735547983276145,0.002178063822486445,0.0019546298578329933,0.001842070715730545,0.001904867657535733,0.0017532907217822722,0.009555464226551801,0.010228930256509531,0.008898943310594334,0.004820108887088338,0.004598179052767955,0.003947322273312739,0.0048669281078410915,0.0033098887579592336,0.01248684371542534,0.01406110329260576,0.014886965436473325,0.0061485730509214295,0.005511732061666801,0.006336241620662224,0.006299846063085668,0.007168010373769522,0.020852751346830543,0.01767171686482677,0.01728661153792086,0.015066826916974276,0.015913152694071186,0.01577945029563385,0.02208101431803262,0.024825134243376394,0.014024779011355883,0.01161735246602427,0.017682608153996686,0.013718460004650743,0.017724623883238477,0.02013208906433595,0.016548179467665004,0.02056403426214533
476,0.0037186731464017176,0.0038909796693417775,0.0036485695484446937,0.0020871295515243796,0.0019430712690345787,0.001791742967757122,0.001857403952240356,0.0018098656399488304,0.009425195748338985,0.010115678834757552,0.0088869775474531,0.004845415979862299,0.004589540961495118,0.0038888570336879586,0.004672725763799189,0.0034268482140331906,0.01301168394931432,0.014523095125846226,0.015225714505682938,0.006671371584424734,0.005347679936876527,0.006139494978211484,0.006507101633851062,0.006780520287522432,0.02075220776137792,0.01799591357298403,0.017383751179174203,0.01485716527058309,0.01665982084379474,0.016058860157549516,0.022851824492349206,0.025797367320080894,0.014739709877824912,0.010957510872604295,0.017649237510433624,0.013561037910509288,0.017740974805805127,0.02036069022960659,0.01670353388219891,0.020933284270101864
477,0.00375081943586727,0.003905822131705048,0.0035672642429230646,0.002158054659106406,0.001920491494956882,0.0017897805373048548,0.0018256082157366179,0.0017919326493834912,0.009386073038599639,0.010022407433027741,0.00891500513105091,0.00480920760591001,0.004457710399300441,0.0037215088783892607,0.0044550671800083165,0.0033977098521668276,0.013431416248307725,0.014916563097659727,0.015445653265793604,0.007077739905233011,0.0053380786159927,0.006117140856990442,0.006763703737363746,0.006541763244901056,0.020559473909505747,0.018248420951449164,0.01740329821216515,0.014574932333223871,0.017438841784491045,0.016435053945219026,0.023386285031938,0.02681890496309735,0.01537119015456609,0.01034996745121674,0.017775541825842147,0.013419464473978267,0.017721963344465103,0.020627579438847164,0.01694832476563381,0.021189962979012378
478,0.0037902442373276292,0.00382214905325654,0.003423263414481637,0.0021702071062714864,0.0019174599196044486,0.0017401104300184653,0.0017787570205569435,0.0018108107174112046,0.009281579279154503,0.009814294547940531,0.008798269829032345,0.004780106547541721,0.004331137631932561,0.003732475440689219,0.0042908222094556765,0.003358250411743971,0.013852467492411615,0.015154523444143659,0.015606922949307869,0.007425433820373735,0.005403892311671175,0.00602235066998189,0.006955899353049418,0.006411240303540662,0.020375619622443053,0.01840693550517708,0.017264057576531565,0.014612077291431384,0.01814250299773826,0.016878500610845396,0.023756999202193946,0.027575673034924527,0.016001475387101102,0.009776308928758557,0.017959978313928357,0.01368030252292407,0.017804218889986786,0.02091160960545289,0.01726472371042575,0.021262458330716473
479,0.0037516034754607255,0.00376110887306379,0.0032861850494685743,0.002178181561652242,0.001863763865595082,0.0016834041169412792,0.0017319479583460763,0.0017322685352826525,0.009236367439488417,0.00967260453797803,0.008752940749800884,0.004655890894958412,0.004277205100390758,0.0037311128638086648,0.0041015709055823,0.0034094841018134847,0.014233071086460627,0.015400368151399158,0.015834622169285783,0.007681676877717453,0.005451490242946231,0.006010317627317342,0.007180240592066748,0.006337527925211894,0.020083615833123937,0.018410430043585974,0.017006976522748962,0.015091218075643734,0.018694790612603217,0.01730946792409812,0.023917236378172228,0.028149017142184655,0.016532079011442567,0.009791141066046468,0.018202713508165803,0.01384637103501204,0.01780793458484855,0.02116859473595473,0.01730021932111126,0.021383854571592645
480,0.0037483710607391953,0.0036327102326919507,0.0030893634669547382,0.002073504781919678,0.0018079796483609209,0.0015807004258032897,0.0016975088360167406,0.0016649700271540396,0.009228902743070186,0.009477735726974995,0.008859369628208625,0.004578958425385157,0.004149064586902915,0.0037402772008579073,0.00390879542034174,0.0034150949476042004,0.014577985890994813,0.015703713536400658,0.01618849514242896,0.007965318688262871,0.0055652868952906,0.00612091184096542,0.007352717978350667,0.006176459414133673,0.019868521198691782,0.01820961998438071,0.016980003429105647,0.015358716131263592,0.019010414177542324,0.017423527366263743,0.023996125282992702,0.028384919134935557,0.016956562177369294,0.00987944577346124,0.01862172638255349,0.013860357182254335,0.017653819179357825,0.021684492788448178,0.01741810370409729,0.021185807635780457
481,0.0036486844565414406,0.003501628071927389,0.0029904126076431103,0.0021786411940392294,0.0017747650466625696,0.0016274303846142224,0.0017221789382543878,0.001632256025077168,0.00912858497700769,0.009281845066578281,0.008975554037496699,0.00461725679443045,0.0040461242516990166,0.003823120276474261,0.0037537930575709095,0.0034354027055023073,0.014847000067357834,0.015998247302249885,0.016597774468354826,0.008069763153799838,0.005653603593115468,0.006251145014081844,0.0074551014256190274,0.006052761680653092,0.019664128671403592,0.018069268237411625,0.01705199251905016,0.015524847259937616,0.01928427647638722,0.017489651813403857,0.024063101049249584,0.028608300475011367,0.017397733329613134,0.010076192415911981,0.018879418947250953,0.01388446456788487,0.01751010745302647,0.022051107570719316,0.01742313035046281,0.021008733259492773
482,0.0036823078979173474,0.0032718265333794285,0.002918622358666012,0.0021461621706935314,0.0018201937129112133,0.0016733133541786997,0.0018103081193880425,0.0016596341281281486,0.009069128530148364,0.008984945859270805,0.009110466135085874,0.004375377249180085,0.003910997325928967,0.0036264212625969554,0.0037515361959374128,0.0032731957715989245,0.015270550645832704,0.01628586793054527,0.0173038457540312,0.008192241196120166,0.005806527285069496,0.006368514475567672,0.00789345882829383,0.006082545859329868,0.01947274040999767,0.017850741681156627,0.01716017266346571,0.01563809135421676,0.01948890614734174,0.017639401377352096,0.02436423620199018,0.028817642377133346,0.01800168229250767,0.010236318347529931,0.019282051589180643,0.013843052355951213,0.017285556381832472,0.02224830851648589,0.017480431188040556,0.020824485953432507
483,0.003705370119467907,0.0033389418546871407,0.0028568391061142987,0.002152710100339891,0.0018434256320713162,0.0017469681119256207,0.0017918067500774903,0.0017324194146096854,0.009083301194881033,0.009190766577628125,0.009121346099979588,0.004390778930947524,0.004068047717357468,0.003796696077159753,0.0036735385782673564,0.0033287206962147745,0.015651643182160047,0.016828735079878667,0.017877470969794675,0.008351583754278556,0.006294425065454795,0.0064312896014878254,0.008312760138657697,0.0061942705021963765,0.01895770966383445,0.017471806086378654,0.01754314902644581,0.01593299016144,0.019930774075638893,0.018469220356551116,0.024989083117413068,0.029199539603204865,0.018460749797952668,0.0104362690940117,0.019179632170682,0.013882322281281174,0.01693382036622184,0.022454281113371086,0.01738827023151235,0.02078246755965514
